text,word_count,char_count,average_word_length,stopword_count,stopword_rate,language
es sind weniger als 100 tage bis zum beginn der in es gibt immer noch arbeiter die nicht bezahlt wurden danke für die schilderungen migrantischer arbeit auf den wmbaustellen es ist eine schande,33,193,4.878787878787879,18,0.5454545454545454,de
vorbereitung mit auf die rudibrücknersendung um 21 uhr auf supermario stellt gleich die nationalmannschaft auf,15,110,6.4,7,0.4666666666666667,de
eine scheinheilige diskussion des angesichts der zustände in kann man nur mit einem boykott der antworten nimmt unsere nationalmannschaft am turnier teil ist das das falsche signal gerade auch wegen der aktuellen geopolitischen situation,34,237,6.0,17,0.5,de
die nationalmannschaft und der setzen sich vor den duellen gegen ungarn und england mit der lage rund um wmausrichter katar auseinander,21,135,5.476190476190476,11,0.5238095238095238,de
ist bereit für eine voller die pandemie hat das fest im griff seine obligatorischen sind umfassend,16,98,5.1875,9,0.5625,de
russland will ukrainetrainer sperren,4,36,8.25,1,0.25,de
tausende getötete arbeiterinnen zwangsarbeit prekäre lebensbedingungen keine meinungsfreiheit die wm in ist auch vielen ebenen einfach nur abstoßend heute waren arbeiterinnen der mit der zu gast bei uns und haben ihre erlebnisse geteilt,33,236,6.181818181818182,16,0.48484848484848486,de
heute in der stadtbibliothek wie sind die arbeitsbedingungen auf einer wmbaustelle,11,82,6.545454545454546,7,0.6363636363636364,de
im wmgastgeberland sind homosexuelle handlungen strafbar der emir von katar hatte vor kurzem betont dass alle menschen willkommen seien auch homosexuelle aber wir erwarten dass unsere kultur respektiert wird,29,207,6.172413793103448,14,0.4827586206896552,de
beyond qatar episode 4 ist da vier jahre hat es gedauert bis die unumgängliche entscheidung gefallen war die in den winter zu verlegen wieso kam die fifa nicht aus dem quark wm im winter ab heute berall wo es podcasts gibt,41,222,4.439024390243903,18,0.43902439024390244,de
beyond qatar episode 4 wm im winter vier jahre hat es gedauert bis die entscheidung winterwm gefallen war wieso kam die fifa nicht aus dem quark überall wo es podcasts gibt eine produktion der,34,192,4.676470588235294,14,0.4117647058823529,de
eine kneipe in boykottiert das fußballevent öffentlich ziehen kneipen aus und jetzt nach,13,88,5.846153846153846,7,0.5384615384615384,de
na wer freut sich auf die wm welcher sender überträgt die blutspiele welcher sponsor unterstützt menschenrechtsverletzungen viel spass euch und die in extra 3 ndr,25,162,5.52,11,0.44,de
gemäss unbestätigten berichten wird keine minute von der aus übertragenen dies aus solidarität mit homosexuellen unterdrücken frauen und missachteten menschenrechten im austragungsland weiss da jemand mehr,26,205,6.923076923076923,11,0.4230769230769231,de
fußball ist tot bei fifa games werden die leute auch nur abgezockt bald gibt es also weder brot noch spiele und dann,22,116,4.318181818181818,11,0.5,de
ganz sicher nicht es gibt grenzen des anstands,8,46,4.875,3,0.375,de
stell dir vor es ist fußballwm in und keiner schaut zu,11,54,4.0,8,0.7272727272727273,de
und sind sie bereit von der wegzubleiben von wegen tote bauarbeiter und so,13,74,4.769230769230769,8,0.6153846153846154,de
eure meinung zu 160 pendelflügenin die nachbarstaaten weil es in nicht genug hotelzimmer während der wm hat da muss doch das grüne herz höher schlagen oder,26,155,5.0,15,0.5769230769230769,de
der boykott der kölschbrauerei trifft im internet überwiegend auf zustimmung respekt schreibt zum beispiel ein facebookuser solch eine klare haltung würde man sich von so vielen wünschen,27,186,5.925925925925926,12,0.4444444444444444,de
zur ich habs gesagt ende,5,24,4.0,2,0.4,de
wenn hansi den marco partout nicht mitnehmen möchte könnte er das auch fairer lösen brigens namen wurden rein zufällig gewählt,20,126,5.35,7,0.35,de
zyniker fänden das lustig,4,25,5.5,1,0.25,de
für mich persönlich die einzig richtige reaktion kein der in geht lieber auf die weihnachtsmärkte wenn sie stattfinden da unterstützt ihr lokal besser,23,150,5.565217391304348,12,0.5217391304347826,de
gute besserung kapitän wir erwarten dich bei der in,9,51,4.777777777777778,5,0.5555555555555556,de
weiß man schon genaueres warum die abgesagt hat,8,47,5.0,3,0.375,de
ist der größte sportliche skandal aller zeiten,7,46,5.714285714285714,3,0.42857142857142855,de
wm 2022 in katar es sind 3500 flüge geplant um funktionäre der und spieler zu den stadien der zu bringen dazu hier auch nochmal der großartige bei in bestleistung 14,30,165,4.533333333333333,16,0.5333333333333333,de
trotz meiner ablehnung gegenüber dem gute besserung marco das sah nicht gut aus wohl das aus für die,18,100,4.611111111111111,9,0.5,de
aber in katar ist ok,5,20,3.2,3,0.6,de
nur noch 64 tage dann sitzen wir mit decken und in skiunterwäsche vor dem fernseher in unserer beheizten 19 grad kalten wohnung während in die stadien von 30 auf 25 grad runtergekühlt werden,33,190,4.787878787878788,16,0.48484848484848486,de
noch 66 tage bis zur sie wird auf den gräbern von ca 15000 toten arbeitern ausgetragen die bei den bauarbeiten an den stadien zu tode gekommen sind die spieler werden knöcheltief im blut stehen,34,193,4.705882352941177,18,0.5294117647058824,de
so wie die in sollte man übrigens auch und dessen content boykottieren,12,70,4.916666666666667,9,0.75,de
fordern sie auch die deutsche auf die in der heimat zu verbringen es ist ja ausreichend bekannt dass die missachtung von in an der tagesordnung liegt,26,149,4.769230769230769,16,0.6153846153846154,de
denke die ist entschieden mutter von mitrovi sohn wohin mitrovi mutter ruft,12,75,5.333333333333333,3,0.25,de
die wankelmütigkeit eines herrn und die leichtikeit des seins der fifaüber die vielen opfer auf dem weg zur fussballwm hinwegzusehen sind abstossendsollen sie die feiern für mich wird sie ausfallen,30,197,5.6,18,0.6,de
und folgerichtig fordern sie die deutsche nationalelf auf nicht an der teilzunehmen um damit geschlossen haltung gegen die missachtung von menschenrechten zu zeigen,23,164,6.173913043478261,13,0.5652173913043478,de
apropos haltung und menschenrechte fliegen sie mit zum nach,9,59,5.666666666666667,5,0.5555555555555556,de
das wird die beste aller zeiten,6,31,4.333333333333333,4,0.6666666666666666,de
mehr als 6500 tote aber klar die verfehlte generalprobe ist hier die blamage denken wir auch mal nach bevor wir das wording der unkritisch übernehmen blamiert sich bei generalprobe für weltmeisterschaft,31,202,5.548387096774194,15,0.4838709677419355,de
fanqumfrage überrascht mit der nominierung von und lässt für und eine hintertür offen wir haben fußballfans zum aktuellen aufgebot des befragt,21,142,5.809523809523809,11,0.5238095238095238,de
flick enthüllt schlimmen schicksalsschlag,4,41,9.5,0,0.0,de
das potenzielle programm für den zur,6,36,5.166666666666667,4,0.6666666666666666,de
wir in der carp crew knnen es kaum erwarten zu sehen und natürlich zu hren was der werte herr kllege sns mit einem exnatinalspieler spannendes besprchen hat tune in 1311,30,169,4.666666666666667,13,0.43333333333333335,de
wer wissen will warum ich die ehre hatte mit dem großartigen über und die zu sprechen muss sich noch bis zum 1411 gedulden,23,122,4.3478260869565215,15,0.6521739130434783,de
die wird aufgefordert für die menschenrechtswidrigen bedingungen auf den baustellen in geradezustehen und die arbeiter zu entschädigen entsprechende anträge finden große internationale zustimmung,23,195,7.521739130434782,10,0.43478260869565216,de
fanqumfrage begleitet die elf beim anstehenden wir haben fußballfans befragt ob sie sich die anschauen werden,16,109,5.875,8,0.5,de
der letzte kader vor der mario fehlt marco ist dabei,10,52,4.3,4,0.4,de
vorrundenaus weil der stoische schulterzucker und der ersatzkeeper noch sonntag spielen mussten armes deutschland,14,113,7.142857142857143,5,0.35714285714285715,de
die fassade von katar glitzert aber was ist das für ein land das in diesem jahr die fußballwm austrägt darüber sprechen wir im podcast hören sie hier die ganze erste folge,31,171,4.548387096774194,17,0.5483870967741935,de
ist das hier noch deutschland oder hockt der chinesische zentralrat schon im bundestag,13,86,5.6923076923076925,7,0.5384615384615384,de
unsere neue ausgabe der für vielfalt ist da titelthema ist dieses mal das gastgeberland mehr dazu amp leseproben gibt es auf unserer webseite,23,141,5.173913043478261,11,0.4782608695652174,de
verzichten wir eigentlich alle auf sämtliche hashtags zu da es sich um schleichwerbung handeln könnte frage für einen fußballfreund,19,131,5.947368421052632,11,0.5789473684210527,de
gruppe e im berblick das sind deutschlands gegner in der gruppenphase der wm 2022,14,81,4.857142857142857,6,0.42857142857142855,de
wie blicken eigentlich menschen mit arabischen wurzeln auf die in und die diskussion um sie fantastische gäste in ost und durchaus kontroverse positionen danke an ua,26,165,5.384615384615385,12,0.46153846153846156,de
in der werden arbeits und oft verletzt das zeigt nicht zuletzt die ausbeutung im zuge der sportartikel gibt es auch von nachhaltig zertifizierten gerade in der öffentlichen ein wichtiges thema,30,192,5.433333333333334,15,0.5,de
gilt als wichtige unabhängige nachrichtenquelle wird aber vom königshaus finanziert wie es um die objektivität bestellt ist zeigt die berichterstattung über die,22,160,6.318181818181818,12,0.5454545454545454,de
wechsel zu real madrid statt war kein thema timo werner muss vor dem spielen denn hansi flick zieht niemanden nur mit erklärte der rbstürmer bei der,26,148,4.730769230769231,12,0.46153846153846156,de
start bench cut womens euro england 100 stimmung deutschland im finale eurobasket stimmung in kölnampberlin deutschland verzaubert world cup qatar in qatar,22,155,6.090909090909091,3,0.13636363636363635,de
regeln im emirat zur fußballwm nach das sollten reisende wissen das sie die nicht besuchen sollten via,17,102,5.0588235294117645,8,0.47058823529411764,de
in drei monaten ist advent und fußballweltmeisterschaft zwei topereignisse nebeneinander wenn man da mal nicht durcheinanderkommt und die in zum video,21,150,6.190476190476191,11,0.5238095238095238,de
uuh das würde bedeuten keine bilder bertragungen von der in oder,11,64,4.909090909090909,7,0.6363636363636364,de
nächste lektüre,2,15,7.0,0,0.0,de
soll in der qualifikationsphase zur einen nicht spielberechtigten spieler eingesetzt haben belastende tonaufnahmen sorgen für unruhe droht der ausschluss vom turnier im winter,23,175,6.6521739130434785,11,0.4782608695652174,de
das bekommt eine staffel bei,5,28,4.8,3,0.6,de
wmhammer teamaus wieder möglich,4,31,7.0,1,0.25,de
reclaim the game wm22 foulspiel mit system speakers tour in neun städten vom 18 bis 29 september migrantische arbeiter aus katar berichten von ihren lebens und arbeitsbedingungen,27,178,5.62962962962963,8,0.2962962962962963,de
immer noch erschreckend wie wenige leute von dem background der wissen und sich daher auf die wm freuen es liegt an uns allen diese personen aufzuklären bisher waren überraschenderweise alle nun aufgeklärten leute schockiert amp haben geschworen zu boykottieren,39,261,5.717948717948718,19,0.48717948717948717,de
schmuddelwetter vorweihnachtszeit und coronapandemie offenbar nicht die besten voraussetzungen für eine fanmeile ein privater veranstalter zog seinen antrag für die organisation daher zurück würden sie denn überhaupt fußballspiele auf einer schauen,31,248,7.032258064516129,14,0.45161290322580644,de
beyond qatar die geschichte hinter der skandalwm episode 3 der korruptionsskandal der fifa was geschah hinter den kulissen wie kam alles ans licht überall wo es podcasts gibt eine produktion der,31,194,5.290322580645161,14,0.45161290322580644,de
footballs coming home in eure digitale heimat wir liefern euch auch dieses jahr ein exklusives fifa tippspiel dieses mal zusammen mit tsystems mms wie ihr das tippspiel in eurer social intranet implementiert,32,207,5.5,14,0.4375,de
miserable überwachte frauen queere fans ohne schutz die kritik an als gastgeber der reißt nicht ab eine reportage von amp,20,121,5.1,8,0.4,de
3 wird rechtzeitig zur wieder fit,6,33,4.666666666666667,3,0.5,de
bei der wird das nicht gepfiffen werden hoffentlich wird das nicht zu einem problem,14,83,5.0,11,0.7857142857142857,de
wenn sich diese fallsucht nicht abgewöhnt bekommen wir alle bei der ein problem,13,79,5.153846153846154,9,0.6923076923076923,de
für die kommende fußballwm wird es voraussichtlich keine in vor dem brandenburger tor geben liegt es an der kälte oder den zuständen in,23,135,4.913043478260869,14,0.6086956521739131,de
ich liebe fußball früher war mal unbeschwert aber jetzt nein zum fussballgeschäft nein zur nein zu uefa nein zu olympia aber ja zum sport,24,137,4.75,10,0.4166666666666667,de
eher mit der,3,12,3.3333333333333335,2,0.6666666666666666,de
manche grüne halten krieg für das achtelfinale der,8,50,5.375,4,0.5,de
bei der fußballwm wird es am brandenburger tor in berlin voraussichtlich keine fanmeile geben der veranstalter hat seinen antrag zurückgezogen geschäftsführer kausch sagte laut es gebe zu viele unwägbarkeiten,29,208,6.206896551724138,12,0.41379310344827586,de
wm fanmeile in berlin zur brauchen wir auch gar nicht mehr da eh nicht mehr teilnimmt,16,85,4.375,7,0.4375,de
erklären warum die gar nicht cool ist und eine handvoll stickers von lokalen fussballclub in die hand drücken,18,109,5.111111111111111,8,0.4444444444444444,de
auch nur son rückgratloser fussballsöldner,5,42,7.6,2,0.4,de
zur fußballwm soll es keine fanmeile in berlin geben,9,52,4.888888888888889,5,0.5555555555555556,de
zur in wird in nach aktuellem stand keine eingerichtet,9,54,5.111111111111111,6,0.6666666666666666,de
können wir mal vom als ersatztorhüter für die ins gespräch bringen,11,66,5.090909090909091,7,0.6363636363636364,de
das wird echt merkwürdig bei der dann god save the king zu hören,13,64,4.0,6,0.46153846153846156,de
noch 74 tage bis zur sie wird auf den gräbern von ca 15000 toten arbeitern ausgetragen die bei den bauarbeiten an den stadien zu tode gekommen sind die spieler werden knöcheltief im blut stehen,34,193,4.705882352941177,18,0.5294117647058824,de
